scaffold_name	qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen	slen	stitle	staxids	sscinames	sphylums	skingdoms	sskingdoms
scaffold_18912_c1	scaffold_18912_c1_1	WP_056931609_1	94.9	156	8	0	1	156	247	402	5.16e-88	273	157	402	WP_056931609_1 MULTISPECIES: S49 family peptidase [Stenotrophomonas] >KRG85597.1 serine protease ClpP [Stenotrophomonas acidaminiphila] >QOF97392.1 S49 family peptidase [Stenotrophomonas sp. CW117]	40323	Stenotrophomonas	Proteobacteria	0	Bacteria
scaffold_18912_c1	scaffold_18912_c1_2	WP_056931610_1	99.2	125	1	0	1	125	1	125	1.53e-77	235	126	125	WP_056931610_1 MULTISPECIES: head decoration protein [Stenotrophomonas] >KRG85598.1 bacteriophage-related protein [Stenotrophomonas acidaminiphila] >QOF97391.1 head decoration protein [Stenotrophomonas sp. CW117]	40323	Stenotrophomonas	Proteobacteria	0	Bacteria
scaffold_18912_c1	scaffold_18912_c1_3	WP_133597923_1	96.8	157	5	0	1	157	1	157	1.63e-101	305	157	334	WP_133597923_1 major capsid protein [Tepidicella xavieri] >TDQ41865.1 major capsid protein E [Tepidicella xavieri]	360241	Tepidicella xavieri	Proteobacteria	0	Bacteria
scaffold_19022_c1	scaffold_19022_c1_2	MBW3672369_1	41.4	133	73	3	21	148	3	135	7.67e-23	98.2	151	138	MBW3672369_1 nucleoside 2-deoxyribosyltransferase [Acidobacteria bacterium]	1978231	Acidobacteria bacterium	Acidobacteria	0	Bacteria
scaffold_19016_c1	scaffold_19016_c1_1	WP_215855193_1	73.0	100	27	0	1	100	224	323	2.13e-43	154	106	328	WP_215855193_1 UDP-glucose 4-epimerase GalE [Acidithiobacillus ferrooxidans] >MBU2861339.1 UDP-glucose 4-epimerase GalE [Acidithiobacillus ferrooxidans]	920	Acidithiobacillus ferrooxidans	Proteobacteria	0	Bacteria
scaffold_19016_c1	scaffold_19016_c1_2	TMH50249_1	52.8	229	104	2	18	246	33	257	2.46e-77	247	321	257	TMH50249_1 FkbM family methyltransferase [Betaproteobacteria bacterium]	1891241	Betaproteobacteria bacterium	Proteobacteria	0	Bacteria
scaffold_19107_c1	scaffold_19107_c1_1	WP_086034611_1	96.6	438	15	0	1	438	264	701	1.20e-294	823	438	777	WP_086034611_1 DNA topoisomerase (ATP-hydrolyzing) subunit B [Desulfurella amilsii] >OSS42357.1 DNA gyrase subunit B [Desulfurella amilsii]	1562698	Desulfurella amilsii	Proteobacteria	0	Bacteria
scaffold_19149_c1	scaffold_19149_c1_4	WP_212010367_1	65.4	78	23	1	4	77	11	88	7.62e-28	108	78	147	WP_212010367_1 hypothetical protein [Catenulispora pinistramenti] >MBS2548789.1 hypothetical protein [Catenulispora pinistramenti]	2705254	Catenulispora pinistramenti	Actinobacteria	0	Bacteria
scaffold_19192_c1	scaffold_19192_c1_1	WP_198660717_1	94.3	35	2	0	23	57	4	38	8.01e-15	72.4	72	61	WP_198660717_1 hypothetical protein [Acidithiobacillus ferrivorans]	160808	Acidithiobacillus ferrivorans	Proteobacteria	0	Bacteria
scaffold_19192_c1	scaffold_19192_c1_2	WP_215887943_1	58.3	283	116	2	8	289	5	286	3.61e-112	336	295	286	WP_215887943_1 DNA adenine methylase [Acidithiobacillus thiooxidans] >MBU2840224.1 DNA adenine methylase [Acidithiobacillus thiooxidans]	930	Acidithiobacillus thiooxidans	Proteobacteria	0	Bacteria
scaffold_19192_c1	scaffold_19192_c1_3	WP_215877856_1	87.3	63	8	0	9	71	1	63	1.34e-30	118	71	280	WP_215877856_1 DNA cytosine methyltransferase [Acidithiobacillus ferrooxidans] >MBU2815837.1 hypothetical protein [Acidithiobacillus ferrooxidans]	920	Acidithiobacillus ferrooxidans	Proteobacteria	0	Bacteria
scaffold_19216_c1	scaffold_19216_c1_2	AEX62561_1	35.7	230	119	4	194	397	299	525	1.06e-28	129	402	537	AEX62561_1 uncharacterized hydrolase [Moumouvirus Monve]	1128131	Moumouvirus Monve	Nucleocytoviricota	Bamfordvirae	Viruses
scaffold_19307_c1	scaffold_19307_c1_1	AZL89408_1	46.9	147	73	3	1	146	334	476	7.02e-37	142	151	494	AZL89408_1 ADP-ribosylglycohydrolase [Megavirus baoshan]	2496520	Megavirus baoshan	Nucleocytoviricota	Bamfordvirae	Viruses
scaffold_19307_c1	scaffold_19307_c1_2	AGF85380_1	26.0	273	149	12	11	256	18	264	3.69e-08	66.6	268	1243	AGF85380_1 hypothetical protein glt_00571 [Moumouvirus goulette]	1247379	Moumouvirus goulette	Nucleocytoviricota	Bamfordvirae	Viruses
scaffold_19371_c1	scaffold_19371_c1_1	OYV82449_1	68.7	67	20	1	1	66	23	89	4.68e-16	84.7	433	89	OYV82449_1 hypothetical protein B7Z73_17085, partial [Planctomycetia bacterium 21-64-5]	1970542	Planctomycetia bacterium 21-64-5	Planctomycetes	0	Bacteria
scaffold_19358_c1	scaffold_19358_c1_1	TXH59113_1	54.7	53	24	0	8	60	16	68	1.06e-06	60.1	289	188	TXH59113_1 hypothetical protein E6Q97_00640, partial [Desulfurellales bacterium]	2482794	Desulfurellales bacterium	Proteobacteria	0	Bacteria
scaffold_19358_c1	scaffold_19358_c1_2	MBZ0185113_1	37.9	124	57	2	1	124	1	104	1.79e-15	77.4	125	104	MBZ0185113_1 hypothetical protein [Candidatus Obscuribacterales bacterium]	2364082	Candidatus Obscuribacterales bacterium	Candidatus Melainabacteria	0	Bacteria
scaffold_19382_c1	scaffold_19382_c1_1	MCL5967646_1	81.9	432	78	0	1	432	51	482	6.15e-248	706	432	812	MCL5967646_1 DNA gyrase subunit A [Firmicutes bacterium]	1879010	Firmicutes bacterium	Firmicutes	0	Bacteria
scaffold_19527_c1	scaffold_19527_c1_1	NDU91246_1	55.4	148	66	0	1	148	1	148	1.35e-52	174	149	148	NDU91246_1 hypothetical protein [Ferrovum sp.]	2609467	Ferrovum sp.	Proteobacteria	0	Bacteria
scaffold_19527_c1	scaffold_19527_c1_2	EEF23151_1	59.7	243	89	1	26	268	3	236	6.12e-96	292	273	237	EEF23151_1 conserved hypothetical protein [Ricinus communis]	3988	Ricinus communis	Streptophyta	Viridiplantae	Eukaryota
scaffold_19575_c1	scaffold_19575_c1_1	WP_035194575_1	77.6	58	10	1	1	58	12	66	4.18e-21	90.5	102	93	WP_035194575_1 type II toxin-antitoxin system YafQ family toxin [Acidithiobacillus ferrivorans] >CDQ11490.1 toxin of the YafQ-DinJ toxin-antitoxin system [Acidithiobacillus ferrivorans] >SMH66228.1 toxin of the YafQ-DinJ toxin-antitoxin system [Acidithiobacillus ferrivorans]	160808	Acidithiobacillus ferrivorans	Proteobacteria	0	Bacteria
scaffold_19575_c1	scaffold_19575_c1_2	WP_034033198_1	96.4	275	10	0	1	275	1	275	1.20e-201	562	275	300	WP_034033198_1 MULTISPECIES: site-specific DNA-methyltransferase [Proteobacteria] >AKL32392.1 modification methylase [Klebsiella oxytoca] >EBS1308996.1 site-specific DNA-methyltransferase [Salmonella enterica subsp. enterica serovar Saintpaul] >MLS19535.1 site-specific DNA-methyltransferase [Salmonella enterica subsp. enterica] >HBK2931442.1 site-specific DNA-methyltransferase [Escherichia coli] >EBS5339574.1 site-specific DNA-methyltransferase [Salmonella enterica subsp. enterica serovar Saintpaul]	1224	Proteobacteria	Proteobacteria	0	Bacteria
scaffold_19558_c1	scaffold_19558_c1_1	XP_642637_2	33.4	425	265	7	10	429	171	582	1.76e-58	218	429	982	XP_642637_2 hypothetical protein DDB_G0277521 [Dictyostelium discoideum AX4] >EAL68723.2 hypothetical protein DDB_G0277521 [Dictyostelium discoideum AX4]	352472	Dictyostelium discoideum AX4	Evosea	0	Eukaryota
scaffold_19668_c1	scaffold_19668_c1_1	WP_248109296_1	33.3	204	100	4	125	328	121	288	3.84e-13	82.0	422	308	WP_248109296_1 hypothetical protein [Aciditerrimonas ferrireducens] >MCK4178161.1 hypothetical protein [Aciditerrimonas ferrireducens]	667306	Aciditerrimonas ferrireducens	Actinobacteria	0	Bacteria
scaffold_19663_c1	scaffold_19663_c1_1	WP_215892072_1	64.7	425	139	5	3	427	50	463	7.70e-170	507	427	816	WP_215892072_1 DNA polymerase [Acidithiobacillus ferriphilus] >MBU2831894.1 hypothetical protein [Acidithiobacillus ferriphilus]	1689834	Acidithiobacillus ferriphilus	Proteobacteria	0	Bacteria
scaffold_19754_c1	scaffold_19754_c1_3	OXE36183_1	35.1	134	78	4	1	127	134	265	1.77e-11	71.6	129	414	OXE36183_1 hypothetical protein CGW95_09245 [Phenylobacterium zucineum]	284016	Phenylobacterium zucineum	Proteobacteria	0	Bacteria
scaffold_19754_c1	scaffold_19754_c1_4	HBW21050_1	82.8	87	15	0	1	87	279	365	7.32e-42	150	88	365	HBW21050_1 phenylacetate-CoA oxygenase/reductase subunit PaaK [Actinomycetia bacterium]	1883427	Actinomycetia bacterium	Actinobacteria	0	Bacteria
scaffold_19746_c1	scaffold_19746_c1_2	MBI4464089_1	62.3	53	20	0	10	62	6	58	5.61e-12	73.2	291	126	MBI4464089_1 DnaJ domain-containing protein [Acidobacteria bacterium]	1978231	Acidobacteria bacterium	Acidobacteria	0	Bacteria
scaffold_19884_c1	scaffold_19884_c1_1	WP_082798577_1	82.2	118	21	0	1	118	1	118	5.60e-62	204	118	393	WP_082798577_1 DNA cytosine methyltransferase [Caldibacillus debilis] >KYD11242.1 DNA-cytosine methyltransferase [Caldibacillus debilis]	301148	Caldibacillus debilis	Firmicutes	0	Bacteria
scaffold_19896_c1	scaffold_19896_c1_1	WP_081685727_1	72.5	353	84	3	17	358	1	351	4.03e-177	506	369	352	WP_081685727_1 hypothetical protein [Solirubrobacter sp. URHD0082]	1298857	Solirubrobacter sp. URHD0082	Actinobacteria	0	Bacteria
scaffold_19991_c1	scaffold_19991_c1_1	WP_145225324_1	33.9	387	183	11	98	420	550	927	1.47e-44	178	421	1551	WP_145225324_1 PKD domain-containing protein [Rudaeicoccus suwonensis] >TWE11816.1 PKD repeat protein [Rudaeicoccus suwonensis]	657409	Rudaeicoccus suwonensis	Actinobacteria	0	Bacteria
scaffold_20025_c1	scaffold_20025_c1_1	WP_238464389_1	30.7	391	182	13	43	410	10	334	3.69e-25	120	421	1185	WP_238464389_1 hypothetical protein [Paraburkholderia sp. RG36] >MCG5074521.1 hypothetical protein [Paraburkholderia sp. RG36]	2913261	Paraburkholderia sp. RG36	Proteobacteria	0	Bacteria
scaffold_20150_c1	scaffold_20150_c1_1	GGO85418_1	55.6	45	20	0	1	45	11	55	1.37e-07	53.1	51	59	GGO85418_1 hypothetical protein GCM10011584_05340 [Nocardioides phosphati]	1867775	Nocardioides phosphati	Actinobacteria	0	Bacteria
scaffold_20150_c1	scaffold_20150_c1_2	MBO0691604_1	45.4	304	163	2	68	368	1	304	3.04e-73	242	369	365	MBO0691604_1 AAA family ATPase [Acidimicrobiaceae bacterium]	2024894	Acidimicrobiaceae bacterium	Actinobacteria	0	Bacteria
scaffold_20255_c1	scaffold_20255_c1_1	MCA1694825_1	76.6	291	66	1	1	291	79	367	3.77e-157	453	295	367	MCA1694825_1 AAA family ATPase [Actinomycetia bacterium]	1883427	Actinomycetia bacterium	Actinobacteria	0	Bacteria
scaffold_20255_c1	scaffold_20255_c1_2	MBJ7598965_1	70.7	116	34	0	3	118	47	162	2.29e-52	172	122	165	MBJ7598965_1 O-acetyl-ADP-ribose deacetylase [Candidatus Dormibacteraeota bacterium] >PZR97705.1 O-acetyl-ADP-ribose deacetylase [Candidatus Dormibacteraeota bacterium]	2052315	Candidatus Dormibacteraeota bacterium	Candidatus Dormibacteraeota	0	Bacteria
scaffold_20300_c1	scaffold_20300_c1_1	MCL6579598_1	30.8	104	65	1	309	405	226	329	2.47e-09	71.2	415	365	MCL6579598_1 hypothetical protein [Candidatus Bathyarchaeota archaeon]	2026714	Candidatus Bathyarchaeota archaeon	Candidatus Bathyarchaeota	0	Archaea
scaffold_20369_c1	scaffold_20369_c1_1	HAC64220_1	73.5	185	48	1	12	195	9	193	7.56e-103	305	195	218	HAC64220_1 site-specific DNA-methyltransferase [Cyanothece sp. UBA12306]	2055757	Cyanothece sp. UBA12306	Cyanobacteria	0	Bacteria
scaffold_20369_c1	scaffold_20369_c1_2	KJS42478_1	40.0	165	99	0	6	170	429	593	2.04e-24	111	197	764	KJS42478_1 hypothetical protein VR70_03955 [Rhodospirillaceae bacterium BRH_c57]	1629718	Rhodospirillaceae bacterium BRH_c57	Proteobacteria	0	Bacteria
scaffold_20447_c1	scaffold_20447_c1_1	SHE31469_1	100	368	0	0	1	368	1	368	4.49e-254	701	369	368	SHE31469_1 twitching motility protein PilT [Ferrithrix thermotolerans DSM 19514]	1121881	Ferrithrix thermotolerans DSM 19514	Actinobacteria	0	Bacteria
scaffold_20521_c1	scaffold_20521_c1_1	PMP87641_1	56.8	74	32	0	1	74	160	233	1.50e-19	93.6	110	452	PMP87641_1 hypothetical protein C0173_08545 [Desulfurella sp.]	1962857	Desulfurella sp.	Proteobacteria	0	Bacteria
scaffold_20521_c1	scaffold_20521_c1_2	WP_215831467_1	75.6	275	66	1	12	285	275	549	1.50e-138	412	287	550	WP_215831467_1 IS1634 family transposase [Pelorhabdus rhamnosifermentans] >MBU2703214.1 transposase [Pelorhabdus rhamnosifermentans]	2772457	Pelorhabdus rhamnosifermentans	Firmicutes	0	Bacteria
scaffold_20521_c1	scaffold_20521_c1_3	MBR0162575_1	81.5	54	10	0	1	54	50	103	1.73e-22	98.6	59	382	MBR0162575_1 IS1634 family transposase [Oscillospiraceae bacterium]	2485925	Oscillospiraceae bacterium	Firmicutes	0	Bacteria
scaffold_20516_c1	scaffold_20516_c1_1	HCT66767_1	48.7	439	182	6	1	411	476	899	1.60e-37	157	411	961	HCT66767_1 chromosome segregation protein SMC [Hydrogenobaculum sp.]	2053560	Hydrogenobaculum sp.	Aquificae	0	Bacteria
scaffold_20626_c1	scaffold_20626_c1_1	MCL4422444_1	86.0	328	46	0	1	328	1	328	1.82e-198	559	340	352	MCL4422444_1 recombinase RecA [Actinobacteria bacterium]	2900548	Actinobacteria bacterium	Actinobacteria	0	Bacteria
scaffold_20663_c1	scaffold_20663_c1_1	KYQ90189_1	31.1	193	95	8	112	298	53	213	1.88e-06	60.8	303	283	KYQ90189_1 hypothetical protein DLAC_08787 [Tieghemostelium lacteum]	361077	Tieghemostelium lacteum	Evosea	0	Eukaryota
scaffold_20701_c1	scaffold_20701_c1_2	RWZ82738_1	31.0	229	139	7	68	291	1	215	5.53e-19	98.6	291	495	RWZ82738_1 hypothetical protein EO766_17905, partial [Hydrotalea sp. AMD]	2501297	Hydrotalea sp. AMD	Bacteroidetes	0	Bacteria
scaffold_20789_c1	scaffold_20789_c1_1	WP_248107056_1	45.2	272	141	5	69	332	20	291	1.66e-57	199	335	333	WP_248107056_1 site-specific integrase [Aciditerrimonas ferrireducens] >MCK4177101.1 site-specific integrase [Aciditerrimonas ferrireducens]	667306	Aciditerrimonas ferrireducens	Actinobacteria	0	Bacteria
scaffold_20820_c1	scaffold_20820_c1_1	XP_028415651_1	39.7	421	214	9	3	388	88	503	3.01e-88	291	406	662	XP_028415651_1 uncharacterized protein LOC114539009 [Dendronephthya gigantea] >XP_028418905.1 uncharacterized protein LOC114544475 [Dendronephthya gigantea]	151771	Dendronephthya gigantea	Cnidaria	Metazoa	Eukaryota
scaffold_20844_c1	scaffold_20844_c1_1	HHS48358_1	61.4	140	47	2	1	140	1	133	5.80e-58	187	140	156	HHS48358_1 PHP domain-containing protein [Desulfurella acetivorans]	33002	Desulfurella acetivorans	Proteobacteria	0	Bacteria
scaffold_20844_c1	scaffold_20844_c1_2	ANS03010_1	49.6	121	59	1	1	119	1	121	3.19e-33	122	120	121	ANS03010_1 hypothetical protein [uncultured Mediterranean phage uvDeep-CGR1-KM17-C101]	1868666	uncultured Mediterranean phage uvDeep-CGR1-KM17-C101	Uroviricota	Heunggongvirae	Viruses
scaffold_20844_c1	scaffold_20844_c1_3	WP_172856525_1	57.0	121	51	1	1	121	317	436	1.10e-39	148	127	438	WP_172856525_1 DNA methyltransferase [Thermoanaerobacterium sp. RBIITD] >SNX54167.1 ParB-like nuclease domain-containing protein [Thermoanaerobacterium sp. RBIITD]	1550240	Thermoanaerobacterium sp. RBIITD	Firmicutes	0	Bacteria
scaffold_20887_c1	scaffold_20887_c1_1	MCL6579599_1	34.3	399	217	10	5	396	86	446	2.91e-62	221	405	567	MCL6579599_1 hypothetical protein [Candidatus Bathyarchaeota archaeon]	2026714	Candidatus Bathyarchaeota archaeon	Candidatus Bathyarchaeota	0	Archaea
scaffold_20904_c1	scaffold_20904_c1_2	MCL4544778_1	40.0	155	72	5	27	168	395	541	2.04e-19	97.4	201	741	MCL4544778_1 AAA family ATPase [Chloroflexi bacterium]	2026724	Chloroflexi bacterium	Chloroflexi	0	Bacteria
scaffold_20925_c1	scaffold_20925_c1_1	MTB07574_1	49.9	399	194	4	1	394	118	515	4.99e-129	393	404	555	MTB07574_1 DNA polymerase III subunit alpha [Actinomycetia bacterium]	1883427	Actinomycetia bacterium	Actinobacteria	0	Bacteria
scaffold_20922_c1	scaffold_20922_c1_1	QKU33724_1	42.3	338	175	5	1	323	59	391	6.52e-88	280	331	400	QKU33724_1 hypothetical protein [Tupanvirus deep ocean]	2126984	Tupanvirus deep ocean	Nucleocytoviricota	Bamfordvirae	Viruses
scaffold_20994_c1	scaffold_20994_c1_1	MCL4361182_1	72.5	404	108	2	1	403	16	417	2.09e-215	608	403	435	MCL4361182_1 glycine--tRNA ligase [Candidatus Dependentiae bacterium]	2030827	Candidatus Dependentiae bacterium	0	0	Bacteria
scaffold_21046_c1	scaffold_21046_c1_2	MBF2059176_1	35.7	196	121	4	4	196	42	235	6.23e-36	137	206	248	MBF2059176_1 hypothetical protein [Fischerella thermalis M66_A2018_004]	2774339	Fischerella thermalis M66_A2018_004	Cyanobacteria	0	Bacteria
scaffold_21064_c1	scaffold_21064_c1_1	WP_009566671_1	61.9	63	24	0	1	63	1	63	7.19e-21	90.1	63	158	WP_009566671_1 MULTISPECIES: metallophosphoesterase [Acidithiobacillus] >EGQ62725.1 hypothetical protein GGI1_14658 [Acidithiobacillus sp. GGI-221] >ACH83207.1 phosphoesterase [Acidithiobacillus ferrooxidans ATCC 53993] >ACK80206.1 conserved domain protein [Acidithiobacillus ferrooxidans ATCC 23270] >MBN6745457.1 metallophosphoesterase [Acidithiobacillus sp. MC2.2] >MBN6748844.1 metallophosphoesterase [Acidithiobacillus sp. PG05]	119977	Acidithiobacillus	Proteobacteria	0	Bacteria
scaffold_21285_c1	scaffold_21285_c1_2	AEG14713_1	53.3	195	88	2	6	198	23	216	5.49e-56	193	202	415	AEG14713_1 Site-specific DNA-methyltransferase (adenine-specific) [Desulfofundulus kuznetsovii DSM 6115]	760568	Desulfofundulus kuznetsovii DSM 6115	Firmicutes	0	Bacteria
scaffold_21411_c1	scaffold_21411_c1_1	MCL5948516_1	51.8	398	185	4	1	395	84	477	5.96e-115	371	396	1116	MCL5948516_1 HNH endonuclease [Actinobacteria bacterium]	2900548	Actinobacteria bacterium	Actinobacteria	0	Bacteria
scaffold_21473_c1	scaffold_21473_c1_1	KYQ93230_1	32.5	332	193	5	93	395	6	335	7.52e-40	160	395	589	KYQ93230_1 hypothetical protein DLAC_05874 [Tieghemostelium lacteum]	361077	Tieghemostelium lacteum	Evosea	0	Eukaryota
scaffold_21468_c1	scaffold_21468_c1_1	WP_072788956_1	98.0	395	8	0	1	395	20	414	6.58e-275	768	395	676	WP_072788956_1 glycosyltransferase family 2 protein [Ferrithrix thermotolerans] >SHE50159.1 Glycosyl transferase family 2 [Ferrithrix thermotolerans DSM 19514]	209649	Ferrithrix thermotolerans	Actinobacteria	0	Bacteria
scaffold_21460_c1	scaffold_21460_c1_1	MCL6579599_1	33.1	263	163	5	7	264	6	260	1.91e-37	150	295	567	MCL6579599_1 hypothetical protein [Candidatus Bathyarchaeota archaeon]	2026714	Candidatus Bathyarchaeota archaeon	Candidatus Bathyarchaeota	0	Archaea
scaffold_21632_c1	scaffold_21632_c1_1	OYV78429_1	91.6	167	14	0	1	167	40	206	7.76e-103	304	172	215	OYV78429_1 hypothetical protein B7Z70_09600 [Acidithiobacillus ferrivorans]	160808	Acidithiobacillus ferrivorans	Proteobacteria	0	Bacteria
scaffold_21632_c1	scaffold_21632_c1_2	WP_225487013_1	34.4	163	94	4	1	163	2	151	4.58e-15	82.8	187	299	WP_225487013_1 hypothetical protein [Acidithiobacillus ferrooxidans] >UBU61041.1 hypothetical protein LDB30_07895 [Acidithiobacillus ferrooxidans]	920	Acidithiobacillus ferrooxidans	Proteobacteria	0	Bacteria
scaffold_21664_c1	scaffold_21664_c1_1	YP_007354444_1	42.7	143	64	2	1	125	1	143	2.10e-25	105	133	174	YP_007354444_1 hypothetical protein H012_gp451 [Acanthamoeba polyphaga moumouvirus] >AGC02008.1 hypothetical protein Moumou_00474 [Acanthamoeba polyphaga moumouvirus]	1269028	Acanthamoeba polyphaga moumouvirus	Nucleocytoviricota	Bamfordvirae	Viruses
scaffold_21664_c1	scaffold_21664_c1_2	BCS83223_1	59.0	234	84	4	2	225	69	300	9.01e-89	275	232	307	BCS83223_1 hypothetical protein [Cotonvirus japonicus]	2811091	Cotonvirus japonicus	Nucleocytoviricota	Bamfordvirae	Viruses
scaffold_21693_c1	scaffold_21693_c1_1	MCB1253310_1	50.0	50	25	0	3	52	19	68	1.12e-08	57.4	77	73	MCB1253310_1 helix-turn-helix domain-containing protein [Austwickia sp.]	1872664	Austwickia sp.	Actinobacteria	0	Bacteria
scaffold_21679_c1	scaffold_21679_c1_1	RKX24426_1	43.2	273	145	4	9	275	5	273	1.61e-67	223	279	315	RKX24426_1 hypothetical protein DRP47_11405, partial [candidate division Zixibacteria bacterium]	2053527	candidate division Zixibacteria bacterium	candidate division Zixibacteria	0	Bacteria
scaffold_21723_c1	scaffold_21723_c1_1	WP_199062138_1	26.1	264	141	7	1	264	1	210	7.70e-07	63.5	341	591	WP_199062138_1 hypothetical protein [Serratia sp. ASV30]	2795127	Serratia sp. ASV30	Proteobacteria	0	Bacteria
scaffold_21723_c1	scaffold_21723_c1_2	WP_094844547_1	81.8	33	6	0	2	34	9	41	5.08e-08	53.9	49	50	WP_094844547_1 transcription elongation factor GreA [Bordetella genomosp. 11] >OZI63286.1 transcription elongation factor GreA [Bordetella genomosp. 11]	1416808	Bordetella genomosp. 11	Proteobacteria	0	Bacteria
scaffold_21766_c1	scaffold_21766_c1_1	WP_215874127_1	98.3	301	5	0	1	301	1	301	2.00e-209	588	301	424	WP_215874127_1 RNA-guided endonuclease IscB [Acidithiobacillus caldus] >MBU2791271.1 HNH endonuclease [Acidithiobacillus caldus] >MBU2820528.1 HNH endonuclease [Acidithiobacillus caldus]	33059	Acidithiobacillus caldus	Proteobacteria	0	Bacteria
scaffold_21806_c1	scaffold_21806_c1_1	HCT67049_1	89.5	392	38	1	2	390	6	397	8.14e-246	689	390	557	HCT67049_1 transposase [Hydrogenobaculum sp.]	2053560	Hydrogenobaculum sp.	Aquificae	0	Bacteria
scaffold_21838_c1	scaffold_21838_c1_1	NBS69989_1	25.9	382	203	6	13	387	264	572	2.12e-23	114	390	621	NBS69989_1 hypothetical protein [bacterium]	1869227	bacterium	0	0	Bacteria
scaffold_21830_c1	scaffold_21830_c1_1	CAD7700655_1	55.5	211	90	2	12	219	51	260	1.81e-73	234	228	268	CAD7700655_1 unnamed protein product [Ostreobium quekettii]	121088	Ostreobium quekettii	Chlorophyta	Viridiplantae	Eukaryota
scaffold_21821_c1	scaffold_21821_c1_2	QBK91209_1	32.8	137	92	0	1	137	28	164	8.59e-12	70.9	155	178	QBK91209_1 uncharacterized protein LCPAC202_01830, partial [Pithovirus LCPAC202]	2506592	Pithovirus LCPAC202	0	0	Viruses
scaffold_21821_c1	scaffold_21821_c1_3	QBK90228_1	35.0	120	71	2	2	115	6	124	1.32e-22	97.1	141	132	QBK90228_1 Erv1/Alr family disulfide (thiol) oxidoreductase [Pithovirus LCPAC102]	2506587	Pithovirus LCPAC102	0	0	Viruses
scaffold_21848_c1	scaffold_21848_c1_1	MCB1189809_1	49.4	419	176	11	1	389	8	420	1.78e-116	362	389	626	MCB1189809_1 site-specific DNA-methyltransferase [Leptospiraceae bacterium]	2026757	Leptospiraceae bacterium	Spirochaetes	0	Bacteria
scaffold_21879_c1	scaffold_21879_c1_1	OYV82449_1	65.5	84	28	1	163	245	6	89	2.78e-21	98.6	389	89	OYV82449_1 hypothetical protein B7Z73_17085, partial [Planctomycetia bacterium 21-64-5]	1970542	Planctomycetia bacterium 21-64-5	Planctomycetes	0	Bacteria
